home_id,Title,Address,Name,Beds,Baths,UnitNumber,Price,Sqft,Longitude,Latitude,Days on zillow,Contacts,Availability,Subsidized,Unit features,Unit listing url,Building amenities,Zillow url,Property website,Leasing Agent,scrapeDate
2063482922,,"1420 n 7th St, APT 1, 1420 N 7th St, Philadelphia, PA 19122",,3,2,,2300,1650,-75.1478,39.973625,2,2,,No,,,,https://www.zillow.com/homedetails/1420-N-7th-St-APT-1-Philadelphia-PA-19122/2063482922_zpid/,,OFIR KOMERIAN,2024-03-25
2053034425,,"313 Race St, UNIT 505, Philadelphia, PA 19106",,2,2,Unit 505,3450,1150,-75.14554,39.95442,55,3,,No,,,,https://www.zillow.com/b/313-race-st-philadelphia-pa-5ZQcxm/,,Alena Stolyar - Re/Max Elite,2024-03-25
2132277347,,"2101 Chestnut St, # 416, Philadelphia, PA 19103",,1,1,Unit 416,2095,658,-75.17576,39.952618,33,10,Available Now,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,Karina Avila,2024-03-25
2082661451,,"2101 Chestnut St, UNIT 1810, Philadelphia, PA 19103",,1,1,Unit 1810,1950,540,-75.17576,39.952618,27,4,,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,Mansha Kohli,2024-03-25
2093514366,,"2101 Chestnut St, UNIT 421, Philadelphia, PA 19103",,1,1,Unit 421,1800,545,-75.17576,39.952618,5,2,,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,"New Age Realty Group, Inc. - New Age Realty Group, Inc.",2024-03-25
345359338,,"2101 Chestnut St, # 17-1811, Philadelphia, PA 19103",,1,1,Unit 17-1811,1700,600,-75.17569,39.9524,2,3,Available Now,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,Joseph M. Loonstyn Jr. - KW Main Line,2024-03-25
2102139421,,"2101 Chestnut St, UNIT 1820, Philadelphia, PA 19103",,1,1,Unit 1820,1500,510,-75.17576,39.952618,1,4,,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,Tony - Landlord,2024-03-25
2137459514,,"2101 Chestnut St, UNIT 1102, Philadelphia, PA 19103",,0,1,Unit 1102,1400,416,-75.17569,39.9524,2,4,Available Now,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,Alejandro L Franqui - Solo Real Estate,2024-03-25
2100916352,,"2101 Chestnut St, UNIT 1214, Philadelphia, PA 19103",,0,1,Unit 1214,1400,460,-75.17576,39.952618,103,,,No,,,,https://www.zillow.com/b/2101-chestnut-st-philadelphia-pa-5XjrBP/,,Jim,2024-03-25
339964148,,"313 Race St, UNIT 504, Philadelphia, PA 19106",,1,1,Unit 504,2075,525,-75.14554,39.95442,39,1,,No,,,,https://www.zillow.com/b/313-race-st-philadelphia-pa-5ZQcxm/,,Alena Stolyar - Re/Max Elite,2024-03-25
2080540634,,"313 Race St, UNIT 405, Philadelphia, PA 19106",,1,1,Unit 405,1995,525,-75.14554,39.95442,6,,,No,,,,https://www.zillow.com/b/313-race-st-philadelphia-pa-5ZQcxm/,,Alena Stolyar - Re/Max Elite,2024-03-25
345036500,,"313 Race St, UNIT 411, Philadelphia, PA 19106",,1,1,Unit 411,1995,650,-75.14554,39.95442,6,1,,No,,,,https://www.zillow.com/b/313-race-st-philadelphia-pa-5ZQcxm/,,Alena Stolyar - Re/Max Elite,2024-03-25
